Kingdom,Phylum,Class,Order,Family,Genus,Species,Common_name,female_maturity_days,male_maturity_days,gestation_incubation_days,weaning_days,litter_clutch_size,litters_clutches_per_year,inter_repro_interval_days,birth_wt_g,weaning_wt_g,adult_wt_g,growth_rate_1_over_days,max_longevity_years,Source,data_quality,body_mass_g,temperature_K
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Mesocricetus,brandti,Brandt's hamster,41,NA,15,19,8,3,NA,NA,NA,174,NA,4.4,475,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,agrestis,Field vole,36,42,21,13,4.4,3.6,20,2.3,8.9,46,NA,4.8,671,acceptable,25,310.75
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,arvalis,Common vole,38,56,21,20,5.1,5.5,20,1.85,8.9,27.5,0.0561,4.8,671,acceptable,21.9,310.15
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,guentheri,Vole,60,95,21,18,6,3.3,29,3,15,51.6,NA,3.9,671,acceptable,43.8,311.45
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,ochrogaster,Prairie vole,47,NA,23,20,3.8,4,26,3.02,16.7,40,0.0666,5.3,671,acceptable,48.2,311.05
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,pinetorum,Woodland vole,98,NA,21,21,3,2.7,26,2.32,9.6,25.5,0.055,3.8,671,acceptable,24.8,311.45
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Myodes,glareolus,Bank vole,47,72,20,20,4.3,3.2,21,1.82,9.8,20.8,0.0809,4.9,671,acceptable,21.5,NA
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,albigula,White-throated woodrat,84,101,29,43,2,2,49,11.5,103.3,209,NA,9.5,671,acceptable,177.6,309.15
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,floridana,Eastern woodrat,95,NA,33,22,3.5,2.5,83,13.43,45.9,291,0.0654,8.6,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,lepida,Desert woodrat,76,76,33,31,3,3,60,8.45,35,236,NA,10.5,671,acceptable,112.5,309.95
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nyctomys,sumichrasti,Vesper rat,NA,NA,30,21,2.25,5,38,4.7,40,50,NA,5.7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Ochrotomys,nuttalli,Golden mouse,NA,NA,30,21,2.7,NA,25,2.7,12.5,22,0.0591,8.4,671,acceptable,19.5,309.55
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Onychomys,leucogaster,Northern grasshopper mouse,100,114,31,23,4,2.5,32,2.6,13.1,32.5,0.0634,5.6,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Onychomys,torridus,Southern grasshopper mouse,41,41,30,20,3.7,2.7,30,2.6,9.2,22,0.018,4.6,671,acceptable,19.1,309.15
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,californicus,California mouse,46,NA,30,30,2,4.6,24,4.46,18.6,42,NA,5.5,671,acceptable,47,309.55
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,crinitus,Canyon mouse,70,70,24,28,3,2.05,27,2.2,14.1,16.5,NA,7.7,647,acceptable,20.5,308.85
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,eremicus,Cactus mouse,129,NA,26,25,2.6,3.5,39,2.33,NA,25,NA,7.4,671,acceptable,21,309.75
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,guatemalensis,Guatemalan deer mouse,NA,NA,NA,NA,1.9,NA,NA,NA,NA,40,NA,5.7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,leucopus,White-footed mouse,73,NA,26,22,4.5,3.7,26,1.89,9.24,23,0.0456,7.9,671,acceptable,22.3,309.85
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,maniculatus,Deer mouse,49,NA,24,22,5,3,27,2,9.2,20.5,0.0643,8.3,434,acceptable,20.5,309.75
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,polionotus,Oldfield mouse,28,NA,24,21,3.8,3,25,1.68,6.72,14,0.0558,5.5,671,acceptable,12,NA
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,truei,Pinyon mouse,50,NA,26,30,3.4,5,40,2.315,10.5,25,0.0481,5.4,671,acceptable,33.1,309.85
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Phodopus,roborovskii,Desert hamster,243,NA,21,19,6,3.5,NA,1.45,18.1,NA,NA,4.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Phodopus,sungorus,Dzhungarian hamster,120,NA,20,21,5.5,3.5,40,2,14.8,23.4,NA,3.9,671,acceptable,31.3,309.25
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Podomys,floridanus,Florida mouse,NA,NA,23,25,2.5,NA,33,2.4,12.5,32,NA,7.4,434,acceptable,30.8,NA
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodon,auritus,Bunny or coney rat,61,NA,NA,NA,4.5,NA,NA,NA,NA,72.2,NA,5.5,671,acceptable,78.7,NA
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus,Hispid cotton rat,40,40,27,15,5,6.7,NA,6.2,19.8,185,0.0362,5.2,671,acceptable,159.6,311.25
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Tylomys,nudicaudus,Peters's climbing rat,82,109,40,26,2.4,6,39,16.77,40,280,0.0313,5.4,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Ctenodactylidae,Ctenodactylus,gundi,Gundi,319,NA,74,NA,1.9,1,70,29.9,NA,288.8,NA,5.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Lowland paca,365,365,116,78,1,1.5,191,680,NA,9000,0.0165,16.3,671,acceptable,9156,310.35
Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,taczanowskii,Mountain paca,NA,NA,NA,NA,1,2,NA,NA,NA,8999.9,NA,18.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,azarae,Azara's agouti,NA,NA,NA,NA,NA,NA,NA,NA,NA,2650,NA,11.8,671,acceptable,3849,310.65
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,cristata,Crested agouti,NA,NA,NA,NA,2,NA,NA,NA,NA,2650,NA,14,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,fuliginosa,Black agouti,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,18,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Agouti,193,NA,112,NA,1,NA,NA,NA,NA,3265,NA,17.8,671,high,2687,311.45
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,mexicana,Mexican agouti,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700,NA,13.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,prymnolopha,Black-rumped agouti,NA,NA,NA,NA,1.5,NA,NA,NA,NA,2900,NA,16.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American agouti,487,NA,112,NA,2,NA,127,227,NA,2150,NA,13.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,ruatanica,Ruatan agouti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Myoprocta,acouchy,Red acouchi,304,304,99,53,2,NA,NA,100,350,775,0.0229,14.8,671,acceptable,914,308.55
Animalia,Chordata,Mammalia,Rodentia,Dinomyidae,Dinomys,branickii,Pacarana,NA,NA,253,15,2,NA,NA,900,NA,12250,NA,12.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Allactaga,elater,Small five-toed jerboa,142,142,NA,33,4.5,2,NA,NA,NA,58.7,NA,5.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Allactaga,euphratica,Euphrates jerboa,NA,NA,NA,NA,5,NA,NA,NA,NA,232,NA,4.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Allactaga,major,Great jerboa,NA,NA,NA,NA,4,NA,NA,NA,NA,350,NA,7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Allactaga,sibirica,Mongolian five-toed jerboa,NA,NA,NA,NA,3.4,1,NA,NA,NA,117.5,NA,4.5,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Jaculus,jaculus,Lesser Egyptian jerboa,327,137,38,51,3,1.5,91,2,20,55,NA,7.3,671,acceptable,75,310.65
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Jaculus,orientalis,Greater Egyptian jerboa,NA,NA,35,NA,2.5,NA,NA,NA,NA,134,NA,5.5,671,acceptable,139,310.15
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Zapus,hudsonius,Meadow jumping mouse,61,61,19,28,5.5,2.1,NA,0.8,7.8,18,0.0328,5.6,671,acceptable,26.1,NA
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Hoplomys,gymnurus,Armored rat,NA,NA,60,NA,2.1,NA,NA,24.3,NA,504,NA,7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,brevicauda,Andean spiny rat. Short-tailed spiny-rat,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,NA,6.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,semispinosus,Spiny rat,146,146,64,21,2.4,4.68,NA,23,NA,500,0.0131,5.8,671,acceptable,498,311.05
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Thrichomys,apereoides,Brazilian spiny rat,178,NA,94,46,3.1,2.5,97,21.1,NA,373.5,NA,7,671,acceptable,323,310.75
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,prehensilis,Prehensile-tailed porcupine,578,578,203,95,1,NA,433,408,NA,3900,0.0112,26.6,671,acceptable,3280,309.85
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Erethizon,dorsatus,North American porcupine,1095,1095,210,60,1,1,NA,500,1000,8600,0.0079,23.4,671,acceptable,6871,309.15
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Sphiggurus,mexicanus,Mexican hairy dwarf porcupine,NA,NA,NA,NA,1,NA,NA,NA,NA,2000,NA,16.7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Geomys,bursarius,Plains pocket gopher,91,91,51,34,4,1,NA,5.2,22.5,176.7,NA,12,671,acceptable,197,308.15
Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,bottae,Botta's pocket gopher,319,319,19,38,5.5,1,NA,3.3,NA,115.5,NA,6.1,671,acceptable,143,309.15
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Dryomys,nitedula,Forest dormouse,NA,NA,28,30,3,1.2,NA,1.73,NA,26,NA,4.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Eliomys,melanurus,Asian garden dormouse,NA,NA,25,NA,5,NA,NA,NA,NA,122.5,NA,6.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Eliomys,quercinus,Garden dormouse,365,365,23,30,5,1.2,NA,NA,NA,82.5,0.0409,5.5,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Glirulus,japonicus,Japanese dormouse,NA,NA,30,NA,4,1.5,NA,NA,NA,27,NA,7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Glis,glis,Fat dormouse,322,335,25,33,4,1.2,NA,1.5,NA,125,NA,8.7,671,acceptable,174.4,310.85
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,murinus,Woodland dormouse,NA,NA,24,NA,3,2,NA,3.5,NA,24,NA,6.9,671,acceptable,38.4,NA
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,platyops,Rock dormouse,NA,NA,NA,NA,5.2,NA,NA,NA,NA,46.1,NA,7.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Muscardinus,avellanarius,Hazel dormouse,335,335,23,39,4,1.5,50,0.8,NA,27.3,NA,5.3,671,acceptable,23.5,NA
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,fallax,San Diego pocket mouse,166,166,25,NA,3,1,NA,NA,NA,18.7,NA,8.3,671,acceptable,19.6,305.75
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,formosus,Long-tailed pocket mouse,365,365,28,25,5,1,NA,1,8,19,NA,7.1,647,acceptable,15.1,NA
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,deserti,Desert kangaroo rat,NA,NA,30,20,3,3,NA,3.04,38,116,NA,8.6,671,acceptable,105.8,309.95
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's kangaroo rat,NA,NA,31,31,3.1,2,NA,3.91,28.1,65,NA,8.3,671,acceptable,63.3,NA
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,merriami,Merriam's kangaroo rat,102,NA,28,20,2.3,1.6,54,2.92,17.6,42,0.0368,9.7,671,acceptable,37.6,310.15
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,ordii,Ord's kangaroo rat,61,NA,29,34,3,2,143,5,NA,57,NA,9.9,671,acceptable,47.8,307.75
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,spectabilis,Banner-tailed kangaroo rat,NA,NA,23,24,2,2,42,7.75,30.3,145,NA,12.7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus,amplus,Arizona pocket mouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,5.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus,longimembris,Little pocket mouse,151,NA,22,28,5,1.25,NA,0.9,4,8,0.0766,8.3,434,acceptable,8.5,307.85
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus,parvus,Great Basin pocket mouse,100,NA,24,23,4.8,1.6,NA,1.5,NA,20.1,NA,5.8,671,acceptable,19.2,NA
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Atherurus,africanus,African brush-tailed porcupine,NA,NA,106,NA,1.5,2.5,NA,150,NA,2750,NA,22.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,africaeaustralis,Cape porcupine,375,390,94,77,2.1,1.7,379,351,NA,24000,NA,23.1,671,acceptable,11300,310.65
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,brachyura,Malayan porcupine,NA,NA,112,NA,1.5,NA,NA,445,NA,8000,NA,27.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,cristata,African porcupine,NA,NA,66,NA,2.3,2,NA,1000,NA,20000,NA,28,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,indica,Indian crested porcupine,NA,NA,113,NA,2,NA,109,NA,NA,20000,NA,27.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Acomys,cahirinus,Spiny mouse,58,59,38,14,3,3.5,34,5.27,15.16,45.2,0.0147,5.9,671,high,42,310.65
Animalia,Chordata,Mammalia,Rodentia,Muridae,Acomys,cilicicus,Turkish spiny mouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Acomys,wilsoni,Wilson's spiny mouse,NA,NA,39,NA,2.3,3.5,NA,3.49,10,20,NA,5.6,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,argenteus,Small Japanese field mouse,61,61,NA,NA,4.1,NA,NA,NA,NA,NA,NA,5,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,flavicollis,Yellow-necked mouse,52,52,26,22,5.5,2.8,39,2.4,8.7,29.4,NA,4.5,671,acceptable,28.3,309.85
Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,peninsulae,Korean field mouse,NA,NA,NA,NA,4.7,NA,NA,2,NA,32.9,NA,4.4,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,speciosus,Large Japanese field mouse,NA,NA,NA,NA,4.5,NA,NA,NA,NA,44,NA,5.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,sylvaticus,Long-tailed field mouse,71,65,23,21,5.2,3.8,41,1.5,NA,23.4,NA,6.3,671,acceptable,23.8,309.85
Animalia,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis,niloticus,Nile kusu,45,45,22,23,5,3.5,38,4.15,21.7,110,NA,6.7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Chiropodomys,gliroides,Pencil-tailed tree mouse,101,NA,20,24,2.2,NA,NA,2.8,10,29,0.0388,3.6,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Conilurus,penicillatus,Brush-tailed rabbit rat,NA,NA,35,31,2,NA,NA,NA,NA,144,NA,4.5,671,acceptable,213.2,309.05
Animalia,Chordata,Mammalia,Rodentia,Muridae,Crateromys,heaneyi,Panay crateromys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Desmodillus,auricularis,Cape short-eared gerbil,NA,NA,29,33,3.3,NA,NA,3.12,NA,54.5,NA,6.1,671,acceptable,71.9,309.05
Animalia,Chordata,Mammalia,Rodentia,Muridae,Dipodillus,campestris,North African gerbil,NA,NA,NA,NA,4.3,NA,NA,NA,NA,28.4,NA,7.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,afra,Cape gerbil,152,115,23,NA,3.9,6.5,NA,4.5,NA,74.8,NA,5.7,671,acceptable,106.5,307.15
Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,validus,Southern savanna gerbil,99,99,25,NA,4.3,2,109,NA,30,113,NA,5,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbillus,gerbillus,Lesser Egyptian gerbil,NA,NA,NA,NA,4.1,NA,NA,NA,NA,30,NA,5.9,671,acceptable,29.7,310.35
Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbillus,perpallidus,Pale gerbil,NA,NA,20,NA,4.5,NA,NA,2.24,17.2,50,NA,5.5,671,acceptable,56.3,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbillus,pyramidum,Greater Egyptian gerbil,74,73,21,21,3.3,5,NA,2.5,11,37,0.0329,8.2,671,acceptable,108.5,309.25
Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,dolichurus,Woodland mouse,73,NA,24,25,3,NA,38,4.2,NA,60,0.0245,4.4,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Hydromys,chrysogaster,Golden-bellied water rat,163,135,36,30,3.8,2.1,60,24.39,150,850,0.0167,7.3,671,acceptable,900,309.75
Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,barbarus,Barbary striped grass mouse,NA,NA,NA,NA,4.6,NA,NA,NA,NA,26.2,NA,4.4,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,striatus,Typical striped grass mouse,168,NA,25,30,4.54,2,22,1.7,15,42.3,NA,4.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Leporillus,conditor,Greater stick-nest rat,227,240,38,36,2.2,NA,NA,NA,NA,332.5,NA,5.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,crassus,Sundevall's jird,61,82,22,20,4,2,67,3.35,NA,35,0.0366,5.6,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,libycus,Libyan jird,91,NA,26,30,5,NA,NA,5.33,45,100,NA,5.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,meridianus,Mid-day jird,NA,NA,23,21,5.6,3,NA,NA,NA,53,NA,6.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,persicus,Persian jird,NA,NA,26,19,4.3,NA,NA,5,NA,100,NA,6,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,unguiculatus,Mongolian jird,43,36,25,24,5,4,46,3,14.3,53.2,0.0324,6.3,671,acceptable,64.8,311.35
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,vinogradovi,Vinogradov's jird,NA,NA,22,NA,7,NA,NA,3,NA,150,NA,6.7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mesembriomys,gouldii,Black-footed tree rat,71,NA,44,47,2,4,NA,34.9,440.5,900,0.0327,7.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mesembriomys,macrurus,Golden-backed tree rat,NA,NA,48,50,2,NA,NA,NA,NA,268.5,NA,7.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Micaelamys,namaquensis,Rock mouse,NA,NA,22,24,3.8,2,NA,2.5,12.5,47.6,NA,4.7,671,acceptable,62.6,309.95
Animalia,Chordata,Mammalia,Rodentia,Muridae,Micromys,minutus,Old World harvest mouse,40,37,20,18,5.2,2.6,21,0.9,NA,6,NA,3.8,671,acceptable,7.6,311.15
Animalia,Chordata,Mammalia,Rodentia,Muridae,Millardia,gleadowi,Sand-colored rat,NA,NA,NA,NA,2.3,NA,NA,NA,NA,70,NA,4,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,minutoides,Mouse,60,77,20,21,4.3,4,31,0.97,3.3,7.2,0.0832,4.3,671,acceptable,8,309.45
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,musculus,House mouse,42,42,19,22,7,5.4,30,1.25,8.9,20.5,0.0298,4,506,high,18,310.05
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,spicilegus,Mound-building mouse,NA,NA,NA,NA,6.7,4.5,NA,NA,NA,NA,NA,3.5,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Notomys,alexis,Spinifex hopping mouse,75,75,35,30,3.9,NA,33,2.83,12.5,35,0.0326,6.4,671,acceptable,32.3,311.15
Animalia,Chordata,Mammalia,Rodentia,Muridae,Notomys,mitchellii,Mitchell's hopping mouse,73,90,37,30,3.3,NA,37,NA,NA,52,NA,5.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pachyuromys,duprasi,Fat-tailed gerbil,NA,61,20,29,4.5,NA,NA,NA,NA,40,NA,8.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Phloeomys,cumingi,Slender-tailed cloud rat,NA,NA,NA,NA,1,NA,NA,NA,NA,1750,NA,13.6,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Phloeomys,pallidus,Northern Luzon slender-tailed cloud rat,NA,NA,NA,NA,NA,NA,NA,NA,NA,1744,NA,10.7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pogonomys,macrourus,Long-tailed tree mouse,NA,NA,NA,NA,2.4,NA,NA,NA,NA,57,NA,3.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,tullbergi,Tullberg's rock rat,82,75,24,25,3.5,4,24,2.7,10.5,30,NA,5.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Psammomys,obesus,Fat sand rat,100,NA,24,28,3.5,NA,38,6.25,40,212,0.0304,3.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pseudomys,australis,Australian native mouse,145,180,31,26,3.1,NA,NA,4,12.5,65,0.0278,7.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pseudomys,chapmani,Western pebble-mound mouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,6.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pseudomys,fumeus,Smoky mouse,NA,NA,NA,NA,3.5,1.5,NA,NA,NA,70,NA,6.5,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pseudomys,laborifex,Kimberly mouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,6.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pseudomys,shortridgei,Heath mouse,335,335,NA,NA,3,1,NA,NA,NA,64,NA,6,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush rat,107,90,26,30,5,3.3,NA,4.5,21.3,130,NA,5.3,616,acceptable,76,310.65
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,lutreolus,Australian swamp rat,79,NA,27,25,5,2.53,NA,4.87,25,115,0.0277,4.4,671,acceptable,109,309.85
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,norvegicus,Norway rat,90,70,21,25,9.9,3.7,NA,5.81,63.8,300,NA,3.8,857,acceptable,206.9,310.25
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,rattus,Rat,90,112,22,26,7.3,4.3,36,4.55,39.7,200,0.0207,4.2,671,acceptable,117,311.15
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rhabdomys,pumilio,Four-striped grass mouse,42,64,25,14,6,4,29,2.67,8.4,51,0.0361,4.5,671,acceptable,39.6,310.15
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rhombomys,opimus,Great gerbil,105,105,28,22,5,2.5,NA,4.75,NA,285,NA,4.5,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Sekeetamys,calurus,Bushy-tailed jird,NA,NA,NA,NA,2.9,NA,NA,NA,NA,65,NA,7.3,671,acceptable,63.6,310.65
Animalia,Chordata,Mammalia,Rodentia,Muridae,Tatera,indica,Indian gerbil,77,91,26,24,5.4,4.2,48,3,NA,146.7,0.024,7,671,acceptable,86.9,309.15
Animalia,Chordata,Mammalia,Rodentia,Muridae,Zyzomys,palatilis,Carpentarian rock rat,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,6.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Rodentia,Muridae,Zyzomys,pedunculatus,Central rock rat,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,7.5,671,acceptable,NA,NA
